"time","ax0ra4","ax1ra4","ax2ra4","ax3ra4","ax4ra4","ax6ra4","ax7ra4","C6221","ax0ra5","ax1ra5","ax2ra5","ax3ra5","ax4ra5","ax6ra5","ax7ra5","C600","C601","M54","M55","np","IO115","M29","M210","IO214","lazer6","C7021","C7016","C7017","C7018","C7019","C6214","lazer2","dwgn12","last1","last2","last3","last4","last5","last6","last7","date","datetime","noDup","timeDiff"
"17:37:11:375:",273.79,271.34,148.54,-50,95.75,1987.5,2387506,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:11",1,0
"17:37:11:437:",273.79,271.34,148.54,-50,95.75,1987.5,2387506,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:11",5,0
"17:37:11:750:",273.8,271.34,148.54,-50,95.75,1987.5,2387506,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:11",1,0
"17:37:11:812:",273.79,271.34,148.54,-50,95.75,1987.5,2387506,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:11",2,0
"17:37:11:937:",273.78,271.33,148.54,-50,95.75,1987.5,2387506,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:11",1,0
"17:37:12:000:",273.77,271.33,148.54,-50,95.75,1987.5,2387506,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:12",1,0
"17:37:12:062:",273.74,271.31,148.54,-50,95.75,1987.5,2387506,0,-1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:12",1,0
"17:37:12:125:",273.4,271.24,148.54,-50,95.75,1987.5,2387506,0,-3,-5,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:12",1,0
"17:37:12:187:",273.23,271.18,148.54,-50,95.75,1987.5,2387506,0,-4,-3,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:12",1,0
"17:37:12:250:",273,270.99,148.54,-50,95.75,1987.5,2387506,0,-4,-3,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:12",1,0
"17:37:12:312:",272.78,270.83,148.54,-50,95.75,1987.5,2387506,0,-4,-3,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:12",1,0
"17:37:12:375:",272.51,270.61,148.54,-50,95.75,1987.5,2387506,0,-5,-4,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:12",1,0
"17:37:12:437:",272.18,270.35,148.54,-50,95.75,1987.5,2387506,0,-6,-5,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:12",1,0
"17:37:12:500:",271.85,270.04,148.54,-50,95.75,1987.5,2387506,0,-5,-5,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:12",1,0
"17:37:12:562:",271.47,269.73,148.54,-50,95.75,1987.5,2387506,0,-6,-4,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:12",1,0
"17:37:12:625:",271.17,269.51,148.54,-50,95.75,1987.5,2387506,0,-6,-4,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:12",1,0
"17:37:12:687:",270.83,269.26,148.54,-50,95.75,1987.5,2387506,0,-6,-4,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:12",1,0
"17:37:12:750:",270.47,269,148.54,-50,95.75,1987.5,2387506,0,-6,-4,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:12",1,0
"17:37:12:812:",270.1,268.73,148.54,-50,95.75,1987.5,2387506,0,-6,-4,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:12",1,0
"17:37:12:875:",269.65,268.41,148.54,-50,95.75,1987.5,2387506,0,-7,-5,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:12",1,0
"17:37:12:937:",269.29,268.15,148.54,-50,95.75,1987.5,2387506,0,-7,-5,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:12",1,0
"17:37:13:000:",268.87,267.85,148.54,-50,95.75,1987.5,2387506,0,-7,-5,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:13",1,0
"17:37:13:062:",268.42,267.52,148.54,-50,95.75,1987.5,2387506,0,-7,-5,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:13",1,0
"17:37:13:125:",267.83,267.1,148.54,-50,95.75,1987.5,2387506,0,-8,-6,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:13",1,0
"17:37:13:187:",267.4,266.79,148.54,-50,95.75,1987.5,2387506,0,-8,-6,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:13",1,0
"17:37:13:250:",266.96,266.47,148.54,-50,95.75,1987.5,2387506,0,-8,-6,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:13",1,0
"17:37:13:312:",266.47,266.1,148.54,-50,95.75,1987.5,2387506,0,-8,-6,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:13",1,0
"17:37:13:375:",265.99,265.74,148.54,-50,95.75,1987.5,2387506,0,-7,-6,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:13",1,0
"17:37:13:437:",265.52,265.39,148.54,-50,95.75,1987.5,2387506,0,-7,-5,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:13",1,0
"17:37:13:500:",265.02,265,148.54,-50,95.75,1987.5,2387506,0,-7,-6,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:13",1,0
"17:37:13:562:",264.66,264.67,148.54,-50,95.75,1987.5,2387506,0,-7,-7,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:13",1,0
"17:37:13:625:",264.26,264.27,148.54,-50,95.75,1987.5,2387506,0,-6,-6,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:13",1,0
"17:37:13:687:",263.87,263.87,148.54,-50,95.75,1987.5,2387506,0,-6,-6,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:13",1,0
"17:37:13:750:",263.49,263.49,148.54,-50,95.75,1987.5,2387506,0,-6,-6,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:13",1,0
"17:37:13:812:",263.08,263.08,148.54,-50,95.75,1987.5,2387506,0,-6,-6,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:13",1,0
"17:37:13:875:",262.79,262.79,148.54,-50,95.75,1987.5,2387506,0,-5,-5,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:13",1,0
"17:37:13:937:",262.46,262.46,148.54,-50,95.75,1987.5,2387506,0,-5,-5,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:13",1,0
"17:37:14:000:",262.15,262.15,148.54,-50,95.75,1987.5,2387506,0,-5,-5,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:14",1,0
"17:37:14:062:",261.86,261.86,148.54,-50,95.75,1987.5,2387506,0,-4,-4,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:14",1,0
"17:37:14:125:",261.56,261.56,148.54,-50,95.75,1987.5,2387506,0,-4,-4,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:14",1,0
"17:37:14:187:",261.34,261.34,148.54,-50,95.75,1987.5,2387506,0,-4,-4,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:14",1,0
"17:37:14:250:",261.11,261.11,148.54,-50,95.75,1987.5,2387506,0,-4,-4,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:14",1,0
"17:37:14:312:",260.9,260.9,148.54,-50,95.75,1987.5,2387506,0,-3,-3,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:14",1,0
"17:37:14:375:",260.71,260.7,148.54,-50,95.75,1987.5,2387506,0,-3,-3,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:14",1,0
"17:37:14:437:",260.51,260.51,148.54,-50,95.75,1987.5,2387506,0,-3,-3,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:14",1,0
"17:37:14:500:",260.38,260.38,148.54,-50,95.75,1987.5,2387506,0,-2,-2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:14",1,0
"17:37:14:562:",260.24,260.24,148.54,-50,95.75,1987.5,2387506,0,-2,-2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:14",1,0
"17:37:14:625:",260.13,260.13,148.54,-50,95.75,1987.5,2387506,0,-2,-2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:14",1,0
"17:37:14:687:",260.03,260.03,148.54,-50,95.75,1987.5,2387506,0,-1,-1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:14",1,0
"17:37:14:750:",259.95,259.95,148.54,-50,95.75,1987.5,2387506,0,-1,-1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:14",1,0
"17:37:14:812:",259.9,259.9,148.54,-50,95.75,1987.5,2387506,0,-1,-1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:14",1,0
"17:37:14:875:",259.86,259.86,148.54,-50,95.75,1987.5,2387506,0,-1,-1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:14",1,0
"17:37:14:937:",259.84,259.83,148.54,-50,95.75,1987.5,2387506,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:14",1,0
"17:37:15:000:",259.82,259.82,148.54,-50,95.75,1987.5,2387506,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:15",1,0
"17:37:15:062:",259.82,259.81,148.54,-50,95.75,1987.5,2387506,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:15",1,0
"17:37:15:125:",259.81,259.8,148.54,-50,95.75,1987.5,2387506,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:15",2,0
"17:37:15:250:",259.8,259.8,148.54,-50,95.75,1987.5,2387506,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:15",3,0
"17:37:15:437:",259.8,259.8,148.54,-50,95.75,1987.5,2387506,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:15",2,0
"17:37:15:562:",260.19,260.07,148.54,-50,95.75,1987.5,2387506,0,19,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:15",1,0
"17:37:15:625:",260.67,260.38,148.54,-50,95.75,1987.5,2387506,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:15",1,0
"17:37:15:687:",260.73,260.41,148.54,-50,95.75,1987.5,2387506,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:15",1,0
"17:37:15:750:",260.74,260.42,148.54,-50,95.75,1987.5,2387506,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:15",2,0
"17:37:15:875:",260.75,260.42,148.54,-50,95.75,1987.5,2387506,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:15",1,0
"17:37:15:937:",261.04,260.41,148.54,-50,95.75,1987.5,2387506,0,26,-1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:15",1,0
"17:37:16:000:",264.42,263.23,148.54,-50,95.75,1987.5,2387506,0,56,59,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:16",1,0
"17:37:16:062:",268.14,266.9,148.54,-50,95.75,1987.5,2387506,0,65,67,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:16",1,0
"17:37:16:125:",273,271.8,148.54,-50,95.75,1987.5,2387506,0,92,93,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:16",1,0
"17:37:16:187:",279.61,278.34,148.54,-50,95.75,1987.5,2387506,0,118,117,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:16",1,0
"17:37:16:250:",287.55,286.19,148.54,-50,95.75,1987.5,2387506,0,136,135,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:16",1,0
"17:37:16:312:",298.14,296.63,148.54,-50,95.75,1987.5,2387506,0,162,159,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:16",1,0
"17:37:16:375:",307.25,305.61,148.54,-50,95.75,1987.5,2387506,0,169,167,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:16",1,0
"17:37:16:437:",318,316.28,148.54,-50,95.75,1987.5,2387506,0,174,173,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:16",1,0
"17:37:16:500:",328.88,327.06,148.54,-50,95.75,1987.5,2387506,0,170,169,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:16",1,0
"17:37:16:562:",338.71,336.94,148.54,-49.55,95.75,1987.5,2387506,0,145,147,0,18,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:16",1,0
"17:37:16:625:",347.71,346.09,148.54,-46.78,95.75,1987.5,2387506,0,115,116,0,58,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:16",1,0
"17:37:16:687:",353.12,351.6,148.54,-42.49,95.75,1987.5,2387506,0,88,88,0,92,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:16",1,0
"17:37:16:750:",357.35,355.92,148.54,-35.18,95.75,1987.5,2387506,0,52,54,0,132,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:16",1,0
