"ax0ra4","ax1ra4","ax2ra4","ax3ra4","ax4ra4","ax6ra4","ax7ra4","ax0ra5","ax1ra5","C600","np","IO115","M210","C7021","C7016","C7017","C7018","time","date","datetime","noDup","timeDiff"
358.69,356.56,198.54,0,80,1447.49,1632495,-30,-31,1,2,1,1,1,0,0,0,"17:37:18:937:",4042016,"2016-04-04 17:37:18",1,0
356.56,354.15,198.54,0,80,1447.49,1632499,-49,-54,1,2,1,1,1,0,0,0,"17:37:19:000:",4042016,"2016-04-04 17:37:19",1,0
351.96,349.52,198.54,0,80,1447.49,1632499,-86,-84,1,2,1,1,1,0,0,0,"17:37:19:062:",4042016,"2016-04-04 17:37:19",1,0
344.73,342.54,198.54,0,80,1447.49,1632499,-121,-116,1,2,1,1,1,0,0,0,"17:37:19:125:",4042016,"2016-04-04 17:37:19",1,0
337.48,335.49,198.54,0,80,1447.49,1632499,-141,-138,1,2,1,1,1,0,0,0,"17:37:19:187:",4042016,"2016-04-04 17:37:19",1,0
326.25,324.5,198.54,0,80,1447.49,1632499,-174,-171,1,2,1,1,1,0,0,0,"17:37:19:250:",4042016,"2016-04-04 17:37:19",1,0
316.22,314.66,198.54,0,80,1447.49,1632499,-181,-177,1,2,1,1,1,0,0,0,"17:37:19:312:",4042016,"2016-04-04 17:37:19",1,0
306.23,304.81,198.54,0,80,1447.49,1632499,-150,-148,1,2,1,1,1,0,0,0,"17:37:19:375:",4042016,"2016-04-04 17:37:19",1,0
296.22,294.98,198.54,0,80,1447.49,1632499,-127,-126,1,2,1,1,1,0,0,0,"17:37:19:437:",4042016,"2016-04-04 17:37:19",1,0
290.02,288.64,198.54,0,80,1447.49,1632499,-107,-111,1,2,1,1,1,0,0,0,"17:37:19:500:",4042016,"2016-04-04 17:37:19",1,0
284.08,282.45,198.54,0,80,1447.49,1632499,-84,-88,1,2,1,1,1,0,0,0,"17:37:19:562:",4042016,"2016-04-04 17:37:19",1,0
279.56,277.71,198.54,0,80,1447.49,1632499,-65,-68,1,2,1,1,1,0,0,0,"17:37:19:625:",4042016,"2016-04-04 17:37:19",1,0
275.41,273.29,198.54,0,80,1447.49,1632499,-49,-45,1,2,1,1,1,0,0,0,"17:37:19:687:",4042016,"2016-04-04 17:37:19",1,0
274.04,271.87,198.54,0,80,1447.49,1632499,-4,-12,1,2,1,1,1,0,0,0,"17:37:19:750:",4042016,"2016-04-04 17:37:19",1,0
273.51,271.07,198.54,0,80,1447.49,1632499,-18,-22,1,2,1,1,1,0,0,0,"17:37:19:812:",4042016,"2016-04-04 17:37:19",1,0
272.57,269.94,198.54,0,80,1447.49,1632499,-10,-17,1,2,1,1,1,0,1,0,"17:37:19:875:",4042016,"2016-04-04 17:37:19",1,0
272.27,269.41,198.54,0,80,1447.49,1632499,0,0,1,2,1,1,1,0,1,0,"17:37:19:937:",4042016,"2016-04-04 17:37:19",1,0
272.28,269.46,198.54,0,80,1447.49,1632499,0,2,1,2,1,1,1,0,1,0,"17:37:20:000:",4042016,"2016-04-04 17:37:20",1,0
272.29,269.49,198.54,0,80,1447.49,1632499,0,0,1,2,1,1,1,0,1,0,"17:37:20:062:",4042016,"2016-04-04 17:37:20",2,0
272.29,269.48,198.54,0,80,1447.49,1632499,0,0,1,2,1,1,1,0,1,0,"17:37:20:187:",4042016,"2016-04-04 17:37:20",6,0
272.28,269.48,198.54,0,80,1447.49,1632499,0,0,1,2,1,1,1,0,1,0,"17:37:20:562:",4042016,"2016-04-04 17:37:20",2,0
272.22,269.47,198.54,0,80,1447.49,1632499,-3,0,1,2,1,1,1,0,1,0,"17:37:20:687:",4042016,"2016-04-04 17:37:20",1,0
271.98,269.43,198.54,0,80,1447.49,1632499,0,0,1,2,1,1,1,0,1,0,"17:37:20:750:",4042016,"2016-04-04 17:37:20",1,0
271.8,269.39,198.54,0,80,1447.49,1632499,-2,-3,1,2,1,1,1,0,1,0,"17:37:20:812:",4042016,"2016-04-04 17:37:20",1,0
271.61,269.28,198.54,0,80,1447.49,1632499,-3,-3,1,2,1,1,1,0,1,0,"17:37:20:875:",4042016,"2016-04-04 17:37:20",1,0
271.37,269.15,198.54,0,80,1447.49,1632499,-4,-2,1,2,1,1,1,0,1,0,"17:37:20:937:",4042016,"2016-04-04 17:37:20",1,0
271.09,268.95,198.54,0,80,1447.49,1632499,-4,-4,1,2,1,1,1,0,1,0,"17:37:21:000:",4042016,"2016-04-04 17:37:21",1,0
270.85,268.79,198.54,0,80,1447.49,1632499,-5,-3,1,2,1,1,1,0,1,0,"17:37:21:062:",4042016,"2016-04-04 17:37:21",1,0
270.51,268.57,198.54,0,80,1447.49,1632499,-6,-4,1,2,1,1,1,0,1,0,"17:37:21:125:",4042016,"2016-04-04 17:37:21",1,0
270.18,268.3,198.54,0,80,1447.49,1632499,-5,-4,1,2,1,1,1,0,1,0,"17:37:21:187:",4042016,"2016-04-04 17:37:21",1,0
269.84,268.05,198.54,0,80,1447.49,1632499,-5,-4,1,2,1,1,1,0,1,0,"17:37:21:250:",4042016,"2016-04-04 17:37:21",1,0
269.44,267.8,198.54,0,80,1447.49,1632499,-6,-4,1,2,1,1,1,0,1,0,"17:37:21:312:",4042016,"2016-04-04 17:37:21",1,0
269.13,267.61,198.54,0,80,1447.49,1632499,-6,-4,1,2,1,1,1,0,1,0,"17:37:21:375:",4042016,"2016-04-04 17:37:21",1,0
268.76,267.38,198.54,0,80,1447.49,1632499,-6,-4,1,2,1,1,1,0,1,0,"17:37:21:437:",4042016,"2016-04-04 17:37:21",1,0
268.38,267.14,198.54,0,80,1447.49,1632499,-6,-4,1,2,1,1,1,0,1,0,"17:37:21:500:",4042016,"2016-04-04 17:37:21",1,0
268.01,266.9,198.54,0,80,1447.49,1632499,-6,-4,1,2,1,1,1,0,1,0,"17:37:21:562:",4042016,"2016-04-04 17:37:21",1,0
267.64,266.66,198.54,0,80,1447.49,1632499,-6,-4,1,2,1,1,1,0,1,0,"17:37:21:625:",4042016,"2016-04-04 17:37:21",1,0
267.3,266.43,198.54,0,80,1447.49,1632499,-6,-4,1,2,1,1,1,0,1,0,"17:37:21:687:",4042016,"2016-04-04 17:37:21",1,0
266.96,266.21,198.54,0,80,1447.49,1632499,-5,-3,1,2,1,1,1,0,1,0,"17:37:21:750:",4042016,"2016-04-04 17:37:21",1,0
266.65,266,198.54,0,80,1447.49,1632499,-5,-3,1,2,1,1,1,0,1,0,"17:37:21:812:",4042016,"2016-04-04 17:37:21",1,0
266.32,265.79,198.54,0,80,1447.49,1632499,-5,-3,1,2,1,1,1,0,1,0,"17:37:21:875:",4042016,"2016-04-04 17:37:21",1,0
266.08,265.62,198.54,0,80,1447.49,1632499,-4,-3,1,2,1,1,1,0,1,0,"17:37:21:937:",4042016,"2016-04-04 17:37:21",1,0
265.83,265.45,198.54,0,80,1447.49,1632499,-4,-3,1,2,1,1,1,0,1,0,"17:37:22:000:",4042016,"2016-04-04 17:37:22",1,0
265.59,265.29,198.54,0,80,1447.49,1632499,-4,-2,1,2,1,1,1,0,1,0,"17:37:22:062:",4042016,"2016-04-04 17:37:22",1,0
265.38,265.15,198.54,0,80,1447.49,1632499,-3,-2,1,2,1,1,1,0,1,0,"17:37:22:125:",4042016,"2016-04-04 17:37:22",1,0
265.18,265.01,198.54,0,80,1447.49,1632499,-3,-2,1,2,1,1,1,0,1,0,"17:37:22:187:",4042016,"2016-04-04 17:37:22",1,0
265,264.89,198.54,0,80,1447.49,1632499,-3,-2,1,2,1,1,1,0,1,0,"17:37:22:250:",4042016,"2016-04-04 17:37:22",1,0
264.84,264.78,198.54,0,80,1447.49,1632499,-2,-1,1,2,1,1,1,0,1,0,"17:37:22:312:",4042016,"2016-04-04 17:37:22",1,0
264.7,264.68,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:22:375:",4042016,"2016-04-04 17:37:22",1,0
264.58,264.58,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:22:437:",4042016,"2016-04-04 17:37:22",1,0
264.47,264.48,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:22:500:",4042016,"2016-04-04 17:37:22",1,0
264.37,264.37,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:22:562:",4042016,"2016-04-04 17:37:22",1,0
264.26,264.26,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:22:625:",4042016,"2016-04-04 17:37:22",1,0
264.16,264.16,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:22:687:",4042016,"2016-04-04 17:37:22",1,0
264.05,264.05,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:22:750:",4042016,"2016-04-04 17:37:22",1,0
263.95,263.95,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:22:812:",4042016,"2016-04-04 17:37:22",1,0
263.84,263.84,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:22:875:",4042016,"2016-04-04 17:37:22",1,0
263.74,263.74,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:22:937:",4042016,"2016-04-04 17:37:22",1,0
263.64,263.63,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:23:000:",4042016,"2016-04-04 17:37:23",1,0
263.53,263.53,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:23:062:",4042016,"2016-04-04 17:37:23",1,0
263.43,263.43,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:23:125:",4042016,"2016-04-04 17:37:23",1,0
263.32,263.32,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:23:187:",4042016,"2016-04-04 17:37:23",1,0
263.22,263.22,198.54,0,80,1447.49,1632499,-2,-1,1,2,1,1,1,0,1,1,"17:37:23:250:",4042016,"2016-04-04 17:37:23",1,0
263.12,263.12,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:23:312:",4042016,"2016-04-04 17:37:23",1,0
263.01,263.01,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:23:375:",4042016,"2016-04-04 17:37:23",1,0
262.91,262.91,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:23:437:",4042016,"2016-04-04 17:37:23",1,0
262.79,262.79,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:23:500:",4042016,"2016-04-04 17:37:23",1,0
262.7,262.7,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:23:562:",4042016,"2016-04-04 17:37:23",1,0
262.6,262.59,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:23:625:",4042016,"2016-04-04 17:37:23",1,0
262.49,262.49,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:23:687:",4042016,"2016-04-04 17:37:23",1,0
262.39,262.39,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:23:750:",4042016,"2016-04-04 17:37:23",1,0
262.28,262.28,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:23:812:",4042016,"2016-04-04 17:37:23",1,0
262.18,262.18,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:23:875:",4042016,"2016-04-04 17:37:23",1,0
262.07,262.07,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:23:937:",4042016,"2016-04-04 17:37:23",1,0
261.97,261.97,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:24:000:",4042016,"2016-04-04 17:37:24",1,0
261.84,261.84,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:24:062:",4042016,"2016-04-04 17:37:24",1,0
261.76,261.76,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:24:125:",4042016,"2016-04-04 17:37:24",1,0
261.66,261.66,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:24:187:",4042016,"2016-04-04 17:37:24",1,0
261.55,261.55,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:24:250:",4042016,"2016-04-04 17:37:24",1,0
261.45,261.45,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:24:312:",4042016,"2016-04-04 17:37:24",1,0
261.35,261.35,198.54,0,80,1447.49,1632499,-2,-1,1,2,1,1,1,0,1,1,"17:37:24:375:",4042016,"2016-04-04 17:37:24",1,0
261.24,261.24,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:24:437:",4042016,"2016-04-04 17:37:24",1,0
261.14,261.14,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:24:500:",4042016,"2016-04-04 17:37:24",1,0
261.03,261.03,198.54,0,80,1447.49,1632499,-1,-2,1,2,1,1,1,0,1,1,"17:37:24:562:",4042016,"2016-04-04 17:37:24",1,0
260.93,260.93,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:24:625:",4042016,"2016-04-04 17:37:24",1,0
260.82,260.82,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:24:687:",4042016,"2016-04-04 17:37:24",1,0
260.72,260.72,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:24:750:",4042016,"2016-04-04 17:37:24",1,0
260.62,260.62,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:24:812:",4042016,"2016-04-04 17:37:24",1,0
260.51,260.51,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:24:875:",4042016,"2016-04-04 17:37:24",1,0
260.41,260.4,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:24:937:",4042016,"2016-04-04 17:37:24",1,0
260.3,260.3,198.54,0,80,1447.49,1632499,-2,-1,1,2,1,1,1,0,1,1,"17:37:25:000:",4042016,"2016-04-04 17:37:25",1,0
260.2,260.2,198.54,0,80,1447.49,1632499,-2,-2,1,2,1,1,1,0,1,1,"17:37:25:062:",4042016,"2016-04-04 17:37:25",1,0
260.1,260.1,198.54,0,80,1447.49,1632499,-2,-1,1,2,1,1,1,0,1,1,"17:37:25:125:",4042016,"2016-04-04 17:37:25",1,0
260.02,260.02,198.54,0,80,1447.49,1632499,-1,-1,1,2,1,1,1,0,1,1,"17:37:25:187:",4042016,"2016-04-04 17:37:25",1,0
259.95,259.95,198.54,0,80,1447.49,1632499,-1,-1,1,2,1,1,1,0,1,1,"17:37:25:250:",4042016,"2016-04-04 17:37:25",1,0
259.89,259.89,198.54,0,80,1447.49,1632499,-1,-1,1,2,1,1,1,0,1,1,"17:37:25:312:",4042016,"2016-04-04 17:37:25",1,0
259.86,259.86,198.54,0,80,1447.49,1632499,-1,-1,1,2,1,1,1,0,1,1,"17:37:25:375:",4042016,"2016-04-04 17:37:25",1,0
259.84,259.83,198.54,0,80,1447.49,1632499,0,0,1,2,1,1,1,0,1,1,"17:37:25:437:",4042016,"2016-04-04 17:37:25",1,0
259.82,259.82,198.54,0,80,1447.49,1632499,0,0,1,2,1,1,1,0,1,1,"17:37:25:500:",4042016,"2016-04-04 17:37:25",1,0
259.81,259.81,198.54,0,80,1447.49,1632499,0,0,1,2,1,1,1,0,1,1,"17:37:25:562:",4042016,"2016-04-04 17:37:25",2,0
259.81,259.8,198.54,0,80,1447.49,1632499,0,0,1,2,1,1,1,0,1,1,"17:37:25:687:",4042016,"2016-04-04 17:37:25",4,0
259.81,259.8,198.54,0,80,1447.49,1632499,0,0,1,2,1,1,1,0,1,1,"17:37:25:937:",4042016,"2016-04-04 17:37:25",1,0
259.82,259.8,198.54,0,80,1447.49,1632499,2,0,1,2,1,1,1,0,1,1,"17:37:26:000:",4042016,"2016-04-04 17:37:26",1,0
260.43,260.13,198.54,0,80,1447.49,1632499,15,9,0,2,1,1,1,0,1,1,"17:37:26:062:",4042016,"2016-04-04 17:37:26",1,0
260.7,260.33,198.54,0,80,1447.49,1632499,1,0,0,2,1,1,1,0,1,1,"17:37:26:125:",4042016,"2016-04-04 17:37:26",1,0
260.73,260.35,198.54,0,80,1447.49,1632499,0,0,0,2,1,1,1,0,1,1,"17:37:26:187:",4042016,"2016-04-04 17:37:26",2,0
260.74,260.35,198.54,0,80,1447.49,1632499,0,0,0,2,1,1,1,0,1,1,"17:37:26:312:",4042016,"2016-04-04 17:37:26",1,0
260.74,260.35,198.54,0,80,1447.49,1632499,0,0,0,2,1,1,0,0,1,0,"17:37:26:375:",4042016,"2016-04-04 17:37:26",1,0
261.81,260.87,198.54,0,80,1447.49,1632499,38,42,0,3,1,1,0,0,1,0,"17:37:26:437:",4042016,"2016-04-04 17:37:26",1,0
265.41,264.27,198.54,0,80,1447.49,1632499,69,70,0,3,1,1,0,0,1,0,"17:37:26:500:",4042016,"2016-04-04 17:37:26",1,0
269.64,268.42,198.54,0,80,1447.49,1632499,73,71,0,3,1,1,0,0,1,0,"17:37:26:562:",4042016,"2016-04-04 17:37:26",1,0
275.17,273.96,198.54,0,80,1447.49,1632499,103,101,0,3,1,1,0,0,1,0,"17:37:26:625:",4042016,"2016-04-04 17:37:26",1,0
282.39,281.06,198.54,0,80,1447.49,1632499,123,122,0,3,1,1,0,0,0,0,"17:37:26:687:",4042016,"2016-04-04 17:37:26",1,0
290.79,289.4,198.54,0,80,1447.49,1632499,146,144,0,3,1,1,0,0,0,0,"17:37:26:750:",4042016,"2016-04-04 17:37:26",1,0
300.65,299.08,198.54,0,80,1447.49,1632499,165,162,0,3,1,1,0,0,0,0,"17:37:26:812:",4042016,"2016-04-04 17:37:26",1,0
311.18,309.49,198.54,0,80,1447.49,1632499,170,167,0,3,1,1,0,0,0,0,"17:37:26:875:",4042016,"2016-04-04 17:37:26",1,0
322.06,320.32,198.54,0,80,1447.49,1632499,177,177,0,3,1,1,0,0,0,0,"17:37:26:937:",4042016,"2016-04-04 17:37:26",1,0
333.24,331.42,198.54,0,80,1447.49,1632499,180,179,0,3,1,1,0,0,0,0,"17:37:27:000:",4042016,"2016-04-04 17:37:27",1,0
344.51,342.67,198.54,0,80,1447.49,1632499,182,182,0,3,1,1,0,0,0,0,"17:37:27:062:",4042016,"2016-04-04 17:37:27",1,0
355.79,353.92,198.55,0.03,80,1447.49,1632499,182,180,0,3,1,1,0,0,0,0,"17:37:27:125:",4042016,"2016-04-04 17:37:27",1,0
367.13,365.26,199.42,1.05,80.44,1447.49,1632499,180,181,0,3,1,1,0,0,0,0,"17:37:27:187:",4042016,"2016-04-04 17:37:27",1,0
378.49,376.67,202.62,4.25,82.23,1447.49,1632499,182,182,0,3,1,1,0,0,0,0,"17:37:27:250:",4042016,"2016-04-04 17:37:27",1,0
389.97,388.18,208.45,9.95,85.83,1447.49,1632499,184,186,0,3,1,1,0,0,0,0,"17:37:27:312:",4042016,"2016-04-04 17:37:27",1,0
401.45,399.79,217.12,18.23,91.52,1447.49,1632499,183,185,0,3,1,1,0,0,0,0,"17:37:27:375:",4042016,"2016-04-04 17:37:27",1,0
412.88,411.27,228.68,29,98.76,1447.49,1632499,184,184,0,3,1,1,0,0,0,0,"17:37:27:437:",4042016,"2016-04-04 17:37:27",1,0
424.35,422.75,243.18,41.1,106.01,1447.49,1632499,183,183,0,3,1,1,0,0,0,0,"17:37:27:500:",4042016,"2016-04-04 17:37:27",1,0
435.82,434.23,260.25,53.39,112.34,1447.49,1632499,183,183,0,3,1,1,0,0,0,0,"17:37:27:562:",4042016,"2016-04-04 17:37:27",1,0
447.3,445.69,278.38,65.72,117.14,1447.49,1632499,183,183,0,3,1,1,0,0,0,0,"17:37:27:625:",4042016,"2016-04-04 17:37:27",1,0
458.79,457.12,296.86,77.46,120.2,1447.49,1632499,185,185,0,3,1,1,0,0,0,0,"17:37:27:687:",4042016,"2016-04-04 17:37:27",1,0
470.23,468.56,315.55,86.72,122.08,1447.49,1632499,183,183,0,3,1,1,0,0,0,0,"17:37:27:750:",4042016,"2016-04-04 17:37:27",1,0
481.29,479.68,334.3,93.51,123.22,1447.49,1632499,167,169,0,3,1,1,0,0,0,0,"17:37:27:812:",4042016,"2016-04-04 17:37:27",1,0
490.91,489.34,353.03,97.72,123.92,1447.49,1632499,142,141,0,3,1,1,0,0,0,0,"17:37:27:875:",4042016,"2016-04-04 17:37:27",1,0
498.72,497.21,371.77,99.45,124.35,1447.49,1632499,112,113,0,3,1,1,0,0,0,0,"17:37:27:937:",4042016,"2016-04-04 17:37:27",1,0
504.55,503.16,390.49,99.87,124.59,1447.49,1632499,79,80,0,3,1,1,0,0,0,0,"17:37:28:000:",4042016,"2016-04-04 17:37:28",1,0
508.16,506.89,409.22,99.97,124.76,1447.49,1632499,42,45,0,3,1,1,0,0,0,0,"17:37:28:062:",4042016,"2016-04-04 17:37:28",1,0
509.93,508.82,427.98,99.99,124.85,1447.49,1632499,20,23,0,3,1,1,0,0,0,0,"17:37:28:125:",4042016,"2016-04-04 17:37:28",1,0
511.06,510.04,445.85,100,124.91,1447.49,1632499,18,19,0,3,1,1,0,0,0,0,"17:37:28:187:",4042016,"2016-04-04 17:37:28",1,0
511.79,510.74,461.39,100,124.94,1447.49,1632499,-1,0,0,3,1,1,0,0,0,0,"17:37:28:250:",4042016,"2016-04-04 17:37:28",1,0
511.74,510.72,474.31,100,124.97,1447.49,1632499,1,0,0,3,0,0,0,1,0,0,"17:37:28:312:",4042016,"2016-04-04 17:37:28",1,0
511.73,510.71,484.39,100,124.98,1447.49,1632499,0,0,0,3,0,0,0,1,0,0,"17:37:28:375:",4042016,"2016-04-04 17:37:28",1,0
511.73,510.71,492.94,100,124.99,1447.49,1632499,0,0,0,3,0,0,0,1,0,0,"17:37:28:437:",4042016,"2016-04-04 17:37:28",1,0
511.73,510.71,495.88,100,124.99,1447.49,1632499,0,0,0,3,0,0,0,1,0,0,"17:37:28:500:",4042016,"2016-04-04 17:37:28",1,0
511.73,510.71,497.57,100,124.99,1447.49,1632499,0,0,0,3,0,0,0,1,0,0,"17:37:28:562:",4042016,"2016-04-04 17:37:28",1,0
511.73,510.71,498.2,100,125,1447.49,1632499,0,0,0,3,0,0,0,1,0,0,"17:37:28:625:",4042016,"2016-04-04 17:37:28",1,0
511.73,510.71,498.4,100,125,1447.49,1632499,0,0,0,3,0,0,0,1,0,0,"17:37:28:687:",4042016,"2016-04-04 17:37:28",1,0
511.73,510.71,498.5,100,125,1447.49,1632499,0,0,0,3,0,0,0,1,0,0,"17:37:28:750:",4042016,"2016-04-04 17:37:28",1,0
511.73,510.71,498.52,100,125,1447.49,1632499,0,0,0,3,0,0,0,1,0,0,"17:37:28:812:",4042016,"2016-04-04 17:37:28",1,0
511.73,510.71,498.53,100,125,1447.49,1632499,0,0,0,3,0,0,1,1,0,0,"17:37:28:875:",4042016,"2016-04-04 17:37:28",1,0
511.73,510.71,498.54,100,125,1447.49,1632499,0,0,0,3,0,0,1,1,0,0,"17:37:28:937:",4042016,"2016-04-04 17:37:28",22,2
511.73,510.71,498.54,100,125,1447.49,1632499,0,0,0,3,1,0,1,1,0,0,"17:37:30:312:",4042016,"2016-04-04 17:37:30",1,0
511.73,510.71,498.54,100,125,1447.49,1632499,0,0,1,3,1,0,1,1,0,0,"17:37:30:375:",4042016,"2016-04-04 17:37:30",1,0
511.73,510.71,498.54,100,125,1447.49,1632499,0,0,1,3,1,1,1,1,0,0,"17:37:30:437:",4042016,"2016-04-04 17:37:30",1,0
511.73,510.7,498.54,100,125,1447.49,1632499,0,-1,1,3,1,1,1,1,0,0,"17:37:30:500:",4042016,"2016-04-04 17:37:30",1,0
511.06,509.17,498.54,100,125,1447.49,1632499,-20,-36,1,3,1,1,1,0,0,0,"17:37:30:562:",4042016,"2016-04-04 17:37:30",1,0
509.5,507.55,498.54,100,125,1447.49,1632499,-8,-14,1,3,1,1,1,0,0,0,"17:37:30:625:",4042016,"2016-04-04 17:37:30",1,0
508.67,506.06,498.54,100,125,1447.49,1632499,-31,-43,1,3,1,1,1,0,0,0,"17:37:30:687:",4042016,"2016-04-04 17:37:30",1,0
505.29,502.56,498.54,100,125,1447.49,1632499,-80,-77,1,3,1,1,1,0,0,0,"17:37:30:750:",4042016,"2016-04-04 17:37:30",1,0
499.49,496.98,498.54,100,125,1447.49,1632499,-104,-98,1,3,1,1,1,0,0,0,"17:37:30:812:",4042016,"2016-04-04 17:37:30",1,0
492.3,489.86,498.54,100,125,1447.49,1632499,-127,-126,1,3,1,1,1,0,0,0,"17:37:30:875:",4042016,"2016-04-04 17:37:30",1,0
483.14,480.8,498.54,100,125,1447.49,1632499,-158,-157,1,3,1,1,1,0,0,0,"17:37:30:937:",4042016,"2016-04-04 17:37:30",1,0
472.19,469.97,498.54,100,125,1447.49,1632499,-187,-186,1,3,1,1,1,0,0,0,"17:37:31:000:",4042016,"2016-04-04 17:37:31",1,0
459.4,457.34,498.54,100,125,1447.49,1632499,-218,-215,1,3,1,1,1,0,0,0,"17:37:31:062:",4042016,"2016-04-04 17:37:31",1,0
445.32,443.4,498.54,100,125,1447.49,1632499,-225,-223,1,3,1,1,1,0,0,0,"17:37:31:125:",4042016,"2016-04-04 17:37:31",1,0
431.8,429.95,498.54,100,125,1447.49,1632499,-218,-216,1,3,1,1,1,0,0,0,"17:37:31:187:",4042016,"2016-04-04 17:37:31",1,0
417.95,416.2,498.54,100,125,1447.49,1632499,-220,-220,1,3,1,1,1,0,0,0,"17:37:31:250:",4042016,"2016-04-04 17:37:31",1,0
404.42,402.76,498.54,100,125,1447.49,1632499,-217,-215,1,3,1,1,1,0,0,0,"17:37:31:312:",4042016,"2016-04-04 17:37:31",1,0
390.73,389.17,498.54,100,125,1447.49,1632499,-219,-217,1,3,1,1,1,0,0,0,"17:37:31:375:",4042016,"2016-04-04 17:37:31",1,0
377.2,375.73,498.54,100,125,1447.49,1632499,-218,-216,1,3,1,1,1,0,0,0,"17:37:31:437:",4042016,"2016-04-04 17:37:31",1,0
364.08,362.69,498.54,100,125,1447.49,1632499,-201,-200,1,3,1,1,1,0,0,0,"17:37:31:500:",4042016,"2016-04-04 17:37:31",1,0
352.06,350.71,498.54,100,125,1447.49,1632499,-187,-185,1,3,1,1,1,0,0,0,"17:37:31:562:",4042016,"2016-04-04 17:37:31",1,0
340.79,339.49,498.54,100,125,1447.49,1632499,-172,-171,1,3,1,1,1,0,0,0,"17:37:31:625:",4042016,"2016-04-04 17:37:31",1,0
330.52,329.17,498.54,100,125,1447.49,1632499,-159,-161,1,3,1,1,1,0,0,0,"17:37:31:687:",4042016,"2016-04-04 17:37:31",1,0
321.16,319.6,498.54,100,125,1447.49,1632499,-144,-149,1,3,1,1,1,0,0,0,"17:37:31:750:",4042016,"2016-04-04 17:37:31",1,0
312.74,310.9,498.54,100,125,1447.49,1632499,-130,-133,1,3,1,1,1,0,0,0,"17:37:31:812:",4042016,"2016-04-04 17:37:31",1,0
305.16,303.11,498.54,100,125,1447.49,1632499,-115,-118,1,3,1,1,1,0,0,0,"17:37:31:875:",4042016,"2016-04-04 17:37:31",1,0
298.4,296.17,498.54,100,125,1447.49,1632499,-103,-105,1,3,1,1,1,0,0,0,"17:37:31:937:",4042016,"2016-04-04 17:37:31",1,0
